,id,name,brewery_type,address_1,address_2,address_3,city,state_province,postal_code,country,longitude,latitude,phone,website_url,state,street
5512,e81874e0-d418-4c9e-aaf6-6420272a1796,Off Camber Brewing,micro,6506 114th Avenue Ct E,,,Puyallup,Washington,98372-2811,United States,-122.2772454,47.1989594,2533128796,https://www.offcamberbrewing.com,Washington,6506 114th Avenue Ct E
5513,c8e69ab9-60b6-44b9-8188-cf3d719b8d82,Off Color Brewing,micro,3925 W Dickens Ave,,,Chicago,Illinois,60647-3453,United States,-87.72538437,41.91892697,,http://www.offcolorbrewing.com,Illinois,3925 W Dickens Ave
5515,89cd06c5-f8ec-4d6a-9156-420f49bd1d2a,Off Square Brewing,brewpub,11000 Delaware Pkwy,,,Crown Point,Indiana,46307-7895,United States,-87.329728,41.417636,2193108898,http://www.offsquarebrewing.com,Indiana,11000 Delaware Pkwy
5517,ff0367d9-f73e-4002-b6ff-1fafb6649c86,Off the Grid Brewing Co,micro,13615 John Glenn Rd Ste A,,,Apple Valley,California,92308-5730,United States,-117.1827885,34.49900885,7602475600,http://www.otgbrew.com,California,13615 John Glenn Rd Ste A
5518,cf1aec2c-18d4-42cc-a4e2-f8407b060607,Off Track Brewing Company,micro,227 Stark Street,,,Cincinnati,Ohio,45214,United States,-84.522243,39.118674,5136044527,http://www.OffTrackBrewingCompany.com,Ohio,227 Stark Street
5519,0a92f902-3d1d-4ef8-9351-5352615cc749,Off-Kilter Brewing,micro,15810 Carbrey Ave,,,South Beloit,Illinois,61080,United States,-89.06082453,42.48966938,,http://www.OffKilterBrewing.com,Illinois,15810 Carbrey Ave
5520,7f85506d-f2bc-4377-9c88-43d519059151,Offshoot Beer Co.,micro,737 Dunn Way,,,Placentia,California,92870,United States,-117.880182,33.86112597,7149966258,http://www.offshootbeer.com,California,737 Dunn Way
5521,9e3524ee-a548-4089-8de2-7a82c9cd767f,Offshore Ale Co,brewpub,30 Kennebec Ave,,,Oak Bluffs,Massachusetts,02557,United States,-70.55790959,41.45488324,5086932626,http://www.offshoreale.com,Massachusetts,30 Kennebec Ave
5522,9716ba4a-bd0b-47b0-93c9-4c18bd2afaec,Oggi's Sports Brewhouse Pizza - Apple Valley,brewpub,19201 Bear Valley Rd Ste D,,,Apple Valley,California,92308-2704,United States,-117.2449244,34.47042728,7607922622,http://www.oggis.com,California,19201 Bear Valley Rd Ste D
5523,8c9cf724-6f82-4486-bbd4-d2f1ae91c4d1,Oggi's Sports Brewhouse Pizza - Upland,brewpub,1173 E 19th St,,,Upland,California,91784,United States,-117.6351899,34.1334924,9099498868,http://www.oggis.com,California,1173 E 19th St
5524,5f5febce-99e7-4d0f-9408-a0d1c1d86270,Oggis Pizza & Brewing Co - Carmel Mountain Ranch,brewpub,10155 Rancho Carmel Dr,,,San Diego,California,92128-3609,United States,-117.089795,32.965495,8585927883,http://www.oggis.com,California,10155 Rancho Carmel Dr
5525,6bd6516a-7ce7-411f-8cbe-bf77f1d43ab9,Oggis Pizza & Brewing Co - Mission Valley,brewpub,2245 Fenton Pkwy Ste 108 Fenton Marketplace,,,San Diego,California,92108-4737,United States,-117.1291243,32.78010941,6196401072,http://www.oggis.com,California,2245 Fenton Pkwy Ste 108 Fenton Marketplace
5526,0b2c7cb1-a556-49d7-b748-3b98c61769b8,Ogopogo Brewing,micro,864 Commercial Ave,,,San Gabriel,California,91776,United States,-118.0891476,34.096219,,http://www.ogopogobrewco.com,California,864 Commercial Ave
5527,195c9a3a-3c64-4ba9-befb-a94b9b9a9573,Ogres Brewing,micro,7693 Cultus Bay Rd Ste 1,,,Clinton,Washington,98236-9432,United States,-122.38990827308668,47.93198207120466,4254189005,http://www.ogresbrewing.com,Washington,7693 Cultus Bay Rd Ste 1
5528,c0757e3d-a7d9-485c-8bf2-919886691990,Ohana Brewing Co,micro,1756 E 23rd St,,,Los Angeles,California,90058-1012,United States,-118.2415609,34.01575629,6262822337,http://www.ohanabrew.com,California,1756 E 23rd St
5529,88ae39de-93d2-4832-97a1-3c28a0457ce8,Ohio Brewing Company,micro,2250 Front St,,,Cuyahoga Falls,Ohio,44221-2510,United States,-81.4748217,41.1444116,2342086243,http://www.ohiobrewing.com,Ohio,2250 Front St
5530,f40656ab-f140-4a95-8292-6f00c74b2e82,Oil City Beer Company,micro,4155 Legion LN,,,Casper,Wyoming,82609-1946,United States,-106.27521659829989,42.851373807407484,3073371177,http://www.oilcitybeer.com,Wyoming,4155 Legion LN
5531,4c18e0e2-d6c6-430f-a3aa-3ffecd52e29d,Oil Horse Brewing Company,micro,101 W Tyler St,,,Longview,Texas,75601-6318,United States,-94.740354,32.495365,9032203414,http://Www.oilhorsebrewing.com,Texas,101 W Tyler St
5532,8afbe041-76da-4532-8b5b-484bb190e998,OK3 Brewing Company,micro,12913 17th Ave,,,Lemoore,California,93245-9485,United States,-119.7617855,36.28513704,15598164083,http://www.ok3brewing.com,California,12913 17th Ave
5534,eabc841f-1006-44c9-a1bf-1b067946ea0a,Okoboji Brewing Co,micro,3705 Highway 71,,,Spirit Lake,Iowa,51360-7196,United States,-95.125984,43.405983,7123303363,http://www.brewokoboji.com,Iowa,3705 Highway 71
5535,7b8b7788-ba85-4324-8ed5-44ed0770911b,Ol' Republic Brewery,micro,124 Argall Way,,,Nevada City,California,95959-3002,United States,-121.0244602,39.25272303,5302647263,http://www.olrepublicbrewery.com,California,124 Argall Way
5536,02ff9941-1dab-4ef3-b713-21f3e095d62b,Ol' Republic Brewery Rancho Cordova,micro,11151 Trade Center Dr Ste 104,,,Rancho Cordova,California,95670,United States,-121.2706039,38.60219217,9162158702,,California,11151 Trade Center Dr Ste 104
5538,74ecf1e8-780b-4fdf-a910-722bb60f8abb,Ola Brew Co.,micro,74-5598 Luhia St Ste A,,,Kailua Kona,Hawaii,96740-3151,United States,-155.99806,19.646861,8083393565,http://www.olabrewco.com,Hawaii,74-5598 Luhia St Ste A
5539,df551d63-a1b6-4973-b329-999f41e4c337,Old 290 Brewery,planning,,,,Santa Ana,California,92704-7463,United States,-117.8732213,33.7494951,7145464255,,California,
5541,fd94d41b-6d0a-4a93-a700-f042096025da,Old 99 Brewing Co,micro,3750 Hooker Rd Ste A,,,Roseburg,Oregon,97470-4501,United States,-123.3532677,43.25418612,5417848012,http://www.old99brewing.com,Oregon,3750 Hooker Rd Ste A
5542,78f58f23-0430-49bf-b50b-9371cb7ab9cb,Old Bavarian Brewing Co,contract,1515 Greendale St,,,Menasha,Wisconsin,54952-2620,United States,-88.416059,44.217357,9207300202,http://www.oldbavarian.com,Wisconsin,1515 Greendale St
5543,af3289a4-80a1-4aaa-872d-3699402bfbe2,Old Bisbee Brewing,micro,23 Brewery Ave,,,Bisbee,Arizona,85603,United States,-109.9138438,31.44272169,5204322739,http://www.oldbisbeebrewingcompany.com,Arizona,23 Brewery Ave
5544,f684669c-35f3-4626-9f4e-04906fbbfb58,Old Black Bear Brewing,micro,208 Main St,,,Madison,Alabama,35758-1813,United States,-86.74922409,34.69329345,2568504639,,Alabama,208 Main St
5545,9698719a-2987-488e-aa75-6b1c5ae568fc,Old Boys Brewhouse,brewpub,971 W Savidge St,,,Spring Lake,Michigan,49456-1684,United States,-86.21215194,43.07642829,6168509950,http://www.oldboysbrewhouse.com,Michigan,971 W Savidge St
5546,60cbbd4a-6323-4ac6-8614-ca4aae338a65,Old Bus Tavern,brewpub,3193 Mission St,,,San Francisco,California,94110-4515,United States,-122.4195103,37.745701,4158431938,http://www.oldbustavern.com,California,3193 Mission St
5551,7e345dad-f25e-4817-ac2c-5f941fbe6b3f,Old Country Brewing,planning,,,,Fairfield,California,94533-7790,United States,-122.0399663,38.2493581,,,California,
5553,1799d0b2-7266-4ad9-a3ca-15cc2e3bf833,Old Dog Alehouse & Brewery,micro,13 W William St,,,Delaware,Ohio,43015,United States,-83.0998526,40.2984874,740-990-4506,https://www.olddogalehouse.com/menu,Ohio,13 W William St
5554,60ad3e0d-4848-4049-8fc1-1960fe170fbd,Old Ellsworth Brewing Company,brewpub,22005 S Ellsworth Rd,,,Queen Creek,Arizona,85142-8707,United States,-111.6343894,33.24511285,4804330651,http://www.oldebc.com,Arizona,22005 S Ellsworth Rd
5555,18749797-7047-40a7-915d-feb5edfd5caa,Old Firehouse Brewery,micro,237 W Main St,,,Williamsburg,Ohio,45176-1342,United States,-84.05307618,39.05398396,5135369071,http://www.oldfirehousebrewery.com,Ohio,237 W Main St
5557,49051f65-584d-4045-8a6f-3f55499f9f2a,Old Forge Brewing Co,brewpub,532 Mill St,,,Danville,Pennsylvania,17821-1015,United States,-76.61600763,40.96547999,5702758151,http://www.oldforgebrewingcompany.com,Pennsylvania,532 Mill St
5558,92732f6c-a628-4eaa-a240-d5534a8ee449,Old Hangtown Beer Works,micro,,,,Placerville,California,95667,United States,-120.798546,38.7296252,5309195166,,California,
5559,baee055a-ed44-4149-bb78-804a064dc3d9,Old Hangtown Beer Works,micro,11327 Trade Center Dr Ste 350,,,Rancho Cordova,California,95742-6285,United States,-121.264149,38.6075491,5309195166,http://www.oldhangtownbeerworks.com,California,11327 Trade Center Dr Ste 350
5561,bacebf35-8146-4ec3-abe8-545c53d935a7,Old Irving Brewing Co.,brewpub,4419 W Montrose Ave,,,Chicago,Illinois,60641-2021,United States,-87.7394333,41.9605751,7739166421,http://www.oldirvingbrewing.com,Illinois,4419 W Montrose Ave
5563,c5aea541-9ffc-402b-bfb5-ab680e8edb1a,Old Kan Beer & Co,brewpub,95 Linden St,,,Oakland,California,94607-2510,United States,-122.2879928,37.7995945,5103383965,http://www.old-kan.com,California,95 Linden St
5565,1e875480-8642-4d5f-a9b7-d1b582657830,Old Louisville Brewery,micro,625 W Magnolia Ave,,,Louisville,Kentucky,40208-2239,United States,-85.76579382,38.22970855,5024985434,http://www.oldlouisvillebrewery.com,Kentucky,625 W Magnolia Ave
5566,ee77f852-eeaf-4166-ac21-72afe9810545,Old Majestic Brewing Company,planning,,,,Mobile,Alabama,36602-2404,United States,-88.0430541,30.6943566,2514347387,,Alabama,
5567,9ff19944-bee2-4bc3-8f15-288588c9d1c5,Old Market Pub and Brewery,brewpub,6959 SW Multnomah Blvd,,,Portland,Oregon,97223-3439,United States,-122.7486715,45.46603555,5032440450,http://www.drinkbeerhere.com,Oregon,6959 SW Multnomah Blvd
5569,df0d2a61-3905-4340-a0b9-be4bf6bd30ef,Old Mill Brewpub,brewpub,711 E Main St,,,Lexington,South Carolina,29072-3670,United States,-81.2298014,33.9772343,8037852337,http://www.oldmillbrewpub.net,South Carolina,711 E Main St
5570,fd4d4773-1ead-4f71-9f61-55cdfe620267,Old Mill Brewpub and Grill,brewpub,717 E Bridge St,,,Plainwell,Michigan,49080-1801,United States,-85.63224537,42.442939,2692046601,http://www.oldmillbrew.com,Michigan,717 E Bridge St
5572,caf2d686-872a-423f-9593-6ec537c7f13e,Old Nation Brewing Company,micro,1500 W. Grand River Ave,,,Williamston,Michigan,48895-97ND,United States,-84.2899561,42.6878555,5176551301,http://www.oldnationbrewing.com,Michigan,1500 W. Grand River Ave
5573,b02c0a0c-840d-459e-b9e9-347cd9ebfc44,Old Ox Brewery LLC,micro,44652 Guilford Dr Ste 114,,,Ashburn,Virginia,20147-6006,United States,-77.45608031,39.02226368,7037298375,http://www.oldoxbrewery.com,Virginia,44652 Guilford Dr Ste 114
5574,2582e5ad-5382-4e33-a5a3-7c0e321b7208,Old Planters Brewing Co.,micro,100 Corning St,,,Beverly,Massachusetts,01915-3837,United States,-70.86287139,42.55499645,9785226446,http://www.oldplanters.com,Massachusetts,100 Corning St
5575,6ce2c54b-2304-46e8-a50d-ffc84489ed06,Old Possum Brewing Company,brewpub,357 Sutton Pl,,,Santa Rosa,California,95407,United States,-122.7252078,38.39097419,7073037177,http://www.oldpossumbrewing.com,California,357 Sutton Pl
5576,ebc2f1b3-852f-4e01-b412-09a669cd0c7f,Old Rail Brewing Co,brewpub,639 Girod St,,,Mandeville,Louisiana,70448-5205,United States,-90.06386106,30.35985466,9856121828,http://www.oldrailbrewing.com,Louisiana,639 Girod St
5577,43e3961c-245d-448b-9745-6be68d5bd105,Old Redwood Brewing Co,closed,9000 Windsor Rd # A,,,Windsor,California,95492-9701,United States,-122.8166482,38.5475452,7076577624,http://www.oldredwoodbrewing.com,California,9000 Windsor Rd # A
5578,0b2aaada-2557-45f9-a039-b4a41832183f,Old Schoolhouse Brewery,brewpub,155 Riverside Ave,,,Winthrop,Washington,98862-0577,United States,-120.1866354,48.47814625,5099963183,http://www.oldschoolhousebrewery.com,Washington,155 Riverside Ave
5580,d6dab3d7-38df-41b7-a2f0-21699fcf1a7b,Old Spruce Brewing,brewpub,10 Snowshoe Dr,,,Snowshoe,West Virginia,26209,United States,-80.036148,38.416222,3045721020,http://www.oldsprucetavern.com,West Virginia,10 Snowshoe Dr
5581,b97ab81e-5190-41da-8107-8014bfa7a4d4,Old Station Brewing Co,micro,140 1st St,,,Havre,Montana,59501-3502,United States,-109.6803593,48.55367512,4062650980,,Montana,140 1st St
5582,59614bdc-7e99-4f33-be89-3d38e50dbde7,Old Stove Brewing Company,brewpub,1916 Pike Pl Ste 12 # 420,,,Seattle,Washington,98101-1056,United States,-122.34284164943051,47.610283074605604,2066602682,http://www.oldstove.com,Washington,1916 Pike Pl Ste 12 # 420
5583,0eb7bedd-5067-44f4-b5c5-28997e84b34a,Old Stump Brewery,micro,2896 Metropolitan Pl,,,Pomona,California,91767-1854,United States,-117.7541465,34.09763808,9098609052,http://www.oldstumpbrewery.com,California,2896 Metropolitan Pl
5585,71e0c30f-3833-4d6c-83b6-ecce06256c93,Old Town Brewhouse,micro,146 Whatley Ave,,,Lewisville,Texas,75057-3961,United States,-96.99353141,33.044038,9722212337,http://www.cobrabrewingco.com,Texas,146 Whatley Ave
5586,e7f93b89-81e3-411d-8260-e2c6ec60c587,Old Town Brewing,brewpub,5201 NE M L King Blvd,,,Portland,Oregon,97211-3235,United States,-122.6639427,45.5606811,5032005988,http://www.otbrewing.com,Oregon,5201 NE M L King Blvd
5587,1a23b4af-f4c1-455c-a8d2-37eadf0ba098,Old Trade Brewery,micro,13270 Alanthus Rd,,,Brandy Station,Virginia,22714-1905,United States,-77.910796,38.523145,7742188645,http://www.oldtradebrewery.com,Virginia,13270 Alanthus Rd
5588,a6d1b092-de65-4af6-a543-b752f93979ce,Ourayle House Brewery,micro,703 Main St,,,Ouray,Colorado,81427-0630,United States,-107.6714048,38.02402041,9709031824,,Colorado,703 Main St
5590,c5c707c0-4459-4e37-9673-00a58959a74d,Olde Bedford Brewing Company,micro,109 Railroad St,,,Bedford,Pennsylvania,15522-1014,United States,-78.5033435,40.021898,9072297942,http://www.oldebbc.com,Pennsylvania,109 Railroad St
5591,379400de-0839-4f1e-94f4-b34d888e0f50,Olde Burnside Brewing Co.,micro,776 Tolland St,,,East Hartford,Connecticut,06108-2727,United States,-72.60022238,41.7850567,8605282200,http://www.oldeburnsidebrewing.com,Connecticut,776 Tolland St
5592,6b3bd021-21d2-4a08-8883-3f22c7df0896,Olde Hickory Brewery - Production,micro,2 3rd St SW,,,Hickory,North Carolina,28602-2941,United States,-81.34229502,35.7313114,,,North Carolina,2 3rd St SW
5594,1abb8651-92a8-4388-89ad-0c62011de017,Olde Main Brewing Co & Restaurant,closed,316 Main St,,,Ames,Iowa,50010,United States,-93.61410043,42.02503227,5152320553,http://www.oldemainbrewing.com/,Iowa,316 Main St
5595,dd9deed9-dddf-45b9-b439-8a6a4d9be915,"Olde Mother Brewing, LLC",micro,911 E Patrick St,,,Frederick,Maryland,21701-3132,United States,-77.3912138,39.40928,3016241700,http://OldeMother.com,Maryland,911 E Patrick St
5596,f32515b5-61f3-4a83-9c8e-34a05734158a,Olde Peninsula Brewpub and Restaurant,brewpub,200 E Michigan Ave,,,Kalamazoo,Michigan,49007-3961,United States,-85.581578,42.2916484,2693432739,http://www.oldepeninsula.com,Michigan,200 E Michigan Ave
5597,1d13ecd0-7e01-4919-bae6-eb64f29e53e1,Olde Salem Brewing Company,micro,21 E Main St,,,Salem,Virginia,24153-3806,United States,-80.04053168,37.29440174,,http://oldesalembrewing.com,Virginia,21 E Main St
5599,9494d683-de13-4a05-a457-b250a497c54f,Ole Shed Brewing Company,micro,516 E Carroll St,,,Tullahoma,Tennessee,37388-3983,United States,-86.19823741,35.36075686,9312124277,http://www.oleshedbrewing.com,Tennessee,516 E Carroll St
5600,bf79ba63-583a-4545-bc3c-feddd9123c36,Olentangy River Brewing Company,micro,303 Green Meadows Dr S,,,Lewis Center,Ohio,43035,United States,-83.0798709,40.1618242,740-803-1561,http://www.olentangybrew.com/,Ohio,303 Green Meadows Dr S
5602,d5d6202f-bbba-45a5-b363-cf14a1b87ad5,Oliver Brewing Company,micro,4216 Shannon Dr,,,Baltimore,Maryland,21213-2144,United States,-76.5531768,39.3149018,4104833302,http://www.oliverbrewingco.com,Maryland,4216 Shannon Dr
5603,74ece31f-809b-4139-882a-1e1c9328b7f6,Ology Brewing Co,micro,118 E 6th Ave,,,Tallahassee,Florida,32303,United States,-84.2815824,30.45646517,8505662463,http://www.ologybrewing.com,Florida,118 E 6th Ave
5607,e5f2f0af-a281-4c82-a065-98689363dd4c,Omega Brewing Experience,micro,115 E. Main St,,,Omro,Wisconsin,54963,United States,-88.7441189,44.0396052,,https://www.facebook.com/Omega-Brewing-Experience-163883807641712/,Wisconsin,115 E. Main St
5608,670097b2-bf75-4157-b909-e829676a0592,OMNI Brewing Company,micro,9462 Deerwood Ln N,,,Maple Grove,Minnesota,55369-3629,United States,-93.42589843,45.12605143,7152229832,,Minnesota,9462 Deerwood Ln N
5609,76934d0b-fc8e-4050-8138-2da6a3059081,On Rotation Brewery,micro,7328 Gaston Ave # 110,,,Dallas,Texas,75214-4130,United States,-96.731396,32.8109335,9728072588,http://www.on-rotation.com,Texas,7328 Gaston Ave # 110
5611,a3261795-e389-45f6-9d4f-5ef77392416f,On Tour Brewing Co.,micro,1725 W Hubbard St,,,Chicago,Illinois,60622-6213,United States,-87.670578,41.8896255,3127963119,http://www.ontourbrewing.com,Illinois,1725 W Hubbard St
5613,8aeb41b6-5d7e-4b56-8170-af58e83e6c3d,One Barrel Brewing Company,micro,2001 Atwood Ave,,,Madison,Wisconsin,53704-5324,United States,-89.35499479,43.09180985,6086309286,http://www.onebarrelbrewing.com,Wisconsin,2001 Atwood Ave
5616,6fd50d10-b732-4eb1-9f20-3cd45ff45d21,One Eyed Buffalo Brewing Company LLC,brewpub,528 Broadway St,,,Thermopolis,Wyoming,82443-2718,United States,-108.2107883,43.64609158,3078643555,,Wyoming,528 Broadway St
5617,1a669bd2-fdb1-437f-98f8-06d3a1bc0274,One Legged Pheasant Brewery,micro,721 S Main St,,,Aberdeen,South Dakota,57401-6047,United States,-98.48790197,45.45741525,6057251534,http://oneleggedpheasant.com,South Dakota,721 S Main St
5621,ea5c0b16-2adc-444c-a5c4-77c28c07a5cd,One Well Brewing,brewpub,4213 Portage St,,,Kalamazoo,Michigan,49001-5264,United States,-85.5591755,42.2485915,2694599240,http://www.onewellbrewing.com,Michigan,4213 Portage St
5623,7cbe110f-d5b6-42bc-b3c6-43dd3b5b6c0e,Only Child Brewing Company,micro,1350 Tri State Pkwy Ste 124,,,Gurnee,Illinois,60031-9135,United States,-87.9558129,42.3826426,2246565241,http://www.onlychildbrewing.com,Illinois,1350 Tri State Pkwy Ste 124
5624,9506a7a6-918f-403f-8c97-0258a6c9258c,Ono Brewing Company,micro,4520 Daly Dr Ste 102,,,Chantilly,Virginia,20151-3735,United States,-77.44370063,38.88327875,5714096662,http://www.onobrewco.com,Virginia,4520 Daly Dr Ste 102
5625,82356efc-f035-4524-9d3a-b92cc7f49ba6,Onsite Brewing Company,micro,3211 Denali St,,,Anchorage,Alaska,99503-4030,United States,-149.876395,61.191918,9073102337,https://onsitebrewing.com,Alaska,3211 Denali St
5626,48c665c3-108e-4c2d-8a61-7dece8271027,Ooga Brewing Company,brewpub,301 S Spring St,,,Beaver Dam,Wisconsin,53916,United States,-88.8393255,43.4530921,9203065100,https://oogabrewing.com/,Wisconsin,301 S Spring St
5628,e7098631-04bb-4065-bf60-1416a452a022,Opa Opa Brewery,contract,19 Wemelco Way,,,Easthampton,Massachusetts,01027,United States,-72.69191299,42.25467048,4135270808,http://www.opaopasteakhousebrewery.com,Massachusetts,19 Wemelco Way
5630,a8004c53-8b0b-4fb1-9516-1230cde7bc8e,Open Outcry,brewpub,10934 S Western Ave,,,Chicago,Illinois,60643-3228,United States,-87.6814747,41.6943819,7736296055,http://www.openoutcrybrewing.com,Illinois,10934 S Western Ave
5631,53744872-6d32-41fb-87a0-863dfe3d9afa,OpenRoad Brewery,brewpub,128 S Main St,,,Wayland,Michigan,49348-1209,United States,-85.64331774,42.67311202,6162937855,http://www.openroadbrewing.com,Michigan,128 S Main St
5633,86fc5253-5f2b-42bd-985d-0b8f4ba72c60,Opposition Brewing Company,micro,545 Rossanley Dr Ste 106,,,Medford,Oregon,97501-1771,United States,-122.895928,42.34064429,5412108550,http://www.oppositionbrewing.com,Oregon,545 Rossanley Dr Ste 106
5634,654be923-513c-48dc-ac4b-d2a422c24a35,Optimism Brewing Company,closed,1158 Broadway,,,Seattle,Washington,98122-3822,United States,-122.32052197309751,47.6129229269871,2062289227,http://www.optimismbrewing.com,Washington,1158 Broadway
5635,26e42c3c-141b-4da5-848c-14c7111498bc,Oracle Brewing Company,micro,122 N Michigan Ave,,,Saginaw,Michigan,48602-4234,United States,-83.96401351,43.417723,9894017446,http://www.oraclebeer.com,Michigan,122 N Michigan Ave
5637,f23613d0-d127-4f8e-ba66-7f4be11f6707,Orange Cat Brewery,proprietor,5110 S Graystone Ave,,,Sioux Falls,South Dakota,57108-7561,United States,-96.67330313,43.49940496,7125404325,http://www.orangecatbrewery.com,South Dakota,5110 S Graystone Ave
5640,432cfd6e-51ef-4683-91bb-f622961addc7,Ordnance Brewing,micro,405 NE Olson Rd,,,Boardman,Oregon,-97818,United States,-119.6847411,45.84826134,5413148568,http://www.ordnancebrewing.com,Oregon,405 NE Olson Rd
5641,b778b875-6f29-41fc-94f9-23c09e872530,Ore Dock Brewing Co,micro,114 W Spring St,,,Marquette,Michigan,49855-4608,United States,-87.39388593,46.54189135,9068675309,http://www.oredockbrewingcompany.com,Michigan,114 W Spring St
5642,1dac88c5-82ad-4a5b-958e-b56cc14ba96f,Oregon City Brewing Company,brewpub,1401 Washington St,,,Oregon City,Oregon,97045-1650,United States,-122.6001483,45.3617756,5039081948,http://www.ocbeerco.com,Oregon,1401 Washington St
5643,049c95c7-2a86-4764-b7e8-7ddf047305b6,Oregon Trail Brewery,micro,341 SW 2nd St,,,Corvallis,Oregon,97333-4640,United States,-123.2608445,44.5612822,5417583527,http://www.oregontrailbrewery.com,Oregon,341 SW 2nd St
5645,82915e82-b961-495f-8b87-a8faf71b3e13,Origin Brewer,micro,,,,Richmond,California,94805-2121,United States,-122.3477486,37.9357576,,,California,
5646,39db40da-0ee5-465d-9a9a-38f9eb51ba09,Original Gravity Brewing Co,brewpub,440 County St,,,Milan,Michigan,48160-1504,United States,-83.67523597,42.083974,7344397490,http://www.ogbrewing.com,Michigan,440 County St
5647,ab675ed9-9050-41b8-81f1-c6ebf70b3106,Original Pattern Brewing Company,micro,292 4th St,,,Oakland,California,94607-4332,United States,-122.2718245,37.796075,5108444833,http://www.originalpatternbeer.com,California,292 4th St
5648,6b8450c8-3810-40ce-bac3-55bf20261c4c,"Orlando Brewing Partners, Inc.",micro,1301 Atlanta Ave,,,Orlando,Florida,32806-3908,United States,-81.38304499,28.52691826,4078721117,http://www.orlandobrewing.com,Florida,1301 Atlanta Ave
5649,e9c56fbd-e001-470f-88b6-29df8e0573c9,Orlison Brewing Company,closed,12921 West 17th Ave,,,Airway Heights,Washington,99001,United States,-117.5924443,47.6403069,5093896253,http://www.orlisonbrewing.com,Washington,12921 West 17th Ave
5651,c1357ef9-d471-4c4c-98a7-b740c6c013ab,Oro Brewing Company,micro,210 W Main St,,,Mesa,Arizona,85201-7312,United States,-111.8370503,33.41519982,4803988247,http://www.orobrewing.com,Arizona,210 W Main St
5652,9fca7f46-6737-4633-a566-cb957ca93034,Orono Brewing Bangor Draught Room,micro,26 State St,,,Bangor,Maine,04401,United States,-68.7428115,44.81159483,,,Maine,26 State St
5654,f255ae39-f3df-4876-bbc6-28073432c3e3,Orono Brewing Company,brewpub,20 Main St,,,Orono,Maine,04473,United States,-68.669582,44.88754094,2078664677,http://www.oronobrewing.com,Maine,20 Main St
5655,769676e2-2a79-475b-8b35-6755a2826e47,Orpheus Brewing,micro,1440 Dutch Valley Pl NE Ste 2001,,,Atlanta,Georgia,30324-5366,United States,-84.36858051,33.79314935,4043471777,http://www.orpheusbrewing.com,Georgia,1440 Dutch Valley Pl NE Ste 2001
5656,3265e88f-c7af-4243-b836-5475b1e3315d,Orr's Brewing Company,brewpub,109 S Franklin St,,,Titusville,Pennsylvania,16354,United States,-79.6733234,41.6230211,8148270000,,Pennsylvania,109 S Franklin St
5657,b9c27692-5db5-44dd-aa88-b8b66b944f3c,Osgood Brewing,brewpub,4051 Chicago Dr SW,,,Grandville,Michigan,49418-1257,United States,-85.76493039,42.90907804,,http://www.osgoodbrewing.com,Michigan,4051 Chicago Dr SW
5658,d128cc62-6893-4c15-bdde-6d23b55822cc,Oskar Blues Brewery,micro,10420 Metric Blvd # 150,,,Austin,Texas,78758-4939,United States,-97.71470248,30.3839295,5122437054,,Texas,10420 Metric Blvd # 150
5659,b3b08e37-95c0-4756-9ad5-2a6388705534,Oskar Blues Brewery - Brevard,regional,342 Mountain Industrial Dr,,,Brevard,North Carolina,28712-5122,United States,-82.7069595,35.2536956,3037760724,http://www.oskarblues.com,North Carolina,342 Mountain Industrial Dr
5660,57f68c2a-2520-4c6f-a595-570aadb38358,Oskar Blues Brewery - Lyons,brewpub,303 Main St,,,Lyons,Colorado,80540,United States,-105.2676934,40.22451332,3038236685,http://www.oskarblues.com,Colorado,303 Main St
5662,62ba2bf9-9efa-4a2d-a452-5871f84c0b3a,Osmo's Alehouse,micro,522 S Central Ave,,,Medford,Oregon,97501-7246,United States,-122.8683277,42.32230438,5418420557,,Oregon,522 S Central Ave
5663,c74b0536-3885-495d-b945-fb0b75d64cc8,Oswald Brewing Company,brewpub,110 S Main St,,,Blue Earth,Minnesota,56013-2007,United States,-94.2184542,44.10610449,5075263101,http://www.oswaldbrewingcompany.com,Minnesota,110 S Main St
5665,ab943f7d-ad10-4f0b-8292-3f4c18e46ff9,Other Half Brewing Company,micro,195 Centre St,,,Brooklyn,New York,11231-3907,United States,-73.9991264,40.6737903,,,New York,195 Centre St
5666,51855a0c-1fcc-40d4-b1c8-d3e1be783068,Other Side of the Moon Brewery / Full Moon Oyster Bar,brewpub,1477 River Ridge Dr,,,Clemmons,North Carolina,27012,United States,-80.3912598,36.0738908,3367128200,http://www.fullmoonoysterbar.com,North Carolina,1477 River Ridge Dr
5667,1cbec9c9-522a-4d61-9848-34f8d9230a99,Otter Creek Brewing Co,regional,793 Exchange St,,,Middlebury,Vermont,05753-1193,United States,-73.17075772,44.03315644,8023880727,http://www.ottercreekbrewing.com,Vermont,793 Exchange St
5668,77e5ec06-4cc7-485b-b35c-201984baed5e,Ottos Pub & Brewery,brewpub,2235 N Atherton St,,,State College,Pennsylvania,16803-1529,United States,-77.8742944,40.7977695,8144701394,http://www.ottospubandbrewery.com,Pennsylvania,2235 N Atherton St
5669,597ab1af-dcc7-4df0-9c4d-018bfcec68ff,Ouachita Brewing Company,micro,95 McClendon Ave,,,West Monroe,Louisiana,71291-3299,United States,-92.1221749,32.49990448,383879816,http://www.ouachitabrewing.com,Louisiana,95 McClendon Ave
